pid,visit,model,r2,mse
27,0,GradientBoostingRegressor_n_estimators100_learning_rate0.2_max_depth5,-6.23022815411888,0.11039361605342984
28,0,GradientBoostingRegressor_n_estimators100_learning_rate0.2_max_depth5,-3.896451382375277,0.12897220480935365
32,0,GradientBoostingRegressor_n_estimators100_learning_rate0.2_max_depth5,-4.113338414205097,0.06122766798894419
33,0,GradientBoostingRegressor_n_estimators100_learning_rate0.2_max_depth5,-1.7059331685379946,0.1838561172533073
21,0,GradientBoostingRegressor_n_estimators100_learning_rate0.2_max_depth7,-2.1613219088876012,0.08004416075286745
27,0,GradientBoostingRegressor_n_estimators100_learning_rate0.2_max_depth7,-4.8529428356158455,0.08936474899613867
28,0,GradientBoostingRegressor_n_estimators100_learning_rate0.2_max_depth7,-3.585609172446535,0.1207846416066176
32,0,GradientBoostingRegressor_n_estimators100_learning_rate0.2_max_depth7,-2.6396603324559234,0.04358168702643647
33,0,GradientBoostingRegressor_n_estimators100_learning_rate0.2_max_depth7,-1.780220549639132,0.18890361421626864
21,0,GradientBoostingRegressor_n_estimators200_learning_rate0.01_max_depth3,0.13310768549486485,0.021949573557376523
27,0,GradientBoostingRegressor_n_estimators200_learning_rate0.01_max_depth3,-0.5461424484619777,0.023607035930420395
28,0,GradientBoostingRegressor_n_estimators200_learning_rate0.01_max_depth3,-1.3811171945132346,0.06271846905112345
32,0,GradientBoostingRegressor_n_estimators200_learning_rate0.01_max_depth3,-1.466936104493985,0.029539360104992772
33,0,GradientBoostingRegressor_n_estimators200_learning_rate0.01_max_depth3,-0.2789976676596071,0.08690219990872235
21,0,GradientBoostingRegressor_n_estimators200_learning_rate0.01_max_depth5,-0.23014993344479717,0.03114719786870191
27,0,GradientBoostingRegressor_n_estimators200_learning_rate0.01_max_depth5,-1.1558699469700118,0.032916565579103656
28,0,GradientBoostingRegressor_n_estimators200_learning_rate0.01_max_depth5,-2.176995182756527,0.08368184249999376
32,0,GradientBoostingRegressor_n_estimators200_learning_rate0.01_max_depth5,-1.5299277403067366,0.03029362877473487
33,0,GradientBoostingRegressor_n_estimators200_learning_rate0.01_max_depth5,-0.6778591551119699,0.1140030630259337
21,0,GradientBoostingRegressor_n_estimators200_learning_rate0.01_max_depth7,-0.44781770173524227,0.03665851064794655
27,0,GradientBoostingRegressor_n_estimators200_learning_rate0.01_max_depth7,-2.255454439947645,0.04970540069586646
28,0,GradientBoostingRegressor_n_estimators200_learning_rate0.01_max_depth7,-2.259317457207777,0.08585020575161621
32,0,GradientBoostingRegressor_n_estimators200_learning_rate0.01_max_depth7,-1.77255822593416,0.033198912488545465
33,0,GradientBoostingRegressor_n_estimators200_learning_rate0.01_max_depth7,-0.7858771543216334,0.12134240538629572
21,0,GradientBoostingRegressor_n_estimators200_learning_rate0.1_max_depth3,-0.7049485800338708,0.04316902300646296
27,0,GradientBoostingRegressor_n_estimators200_learning_rate0.1_max_depth3,-3.0160581288078987,0.06131856003289624
28,0,GradientBoostingRegressor_n_estimators200_learning_rate0.1_max_depth3,-3.4742290267095584,0.11785089595167422
32,0,GradientBoostingRegressor_n_estimators200_learning_rate0.1_max_depth3,-6.156356276137004,0.08569098514361277
33,0,GradientBoostingRegressor_n_estimators200_learning_rate0.1_max_depth3,-1.2311062922311025,0.15159374401351683
21,0,GradientBoostingRegressor_n_estimators200_learning_rate0.1_max_depth5,-1.487346614511981,0.06297921502405797
27,0,GradientBoostingRegressor_n_estimators200_learning_rate0.1_max_depth5,-4.070026624240025,0.07741091437317564
28,0,GradientBoostingRegressor_n_estimators200_learning_rate0.1_max_depth5,-4.3214816157947755,0.14016747298092386
32,0,GradientBoostingRegressor_n_estimators200_learning_rate0.1_max_depth5,-3.9688668225475077,0.059497749502956346
33,0,GradientBoostingRegressor_n_estimators200_learning_rate0.1_max_depth5,-1.7283325128314697,0.18537805301975618
21,0,GradientBoostingRegressor_n_estimators200_learning_rate0.1_max_depth7,-1.1628025514509215,0.05476181170236043
27,0,GradientBoostingRegressor_n_estimators200_learning_rate0.1_max_depth7,-4.670029826610545,0.08657197011601361
28,0,GradientBoostingRegressor_n_estimators200_learning_rate0.1_max_depth7,-3.416320412703455,0.1163255868977124
32,0,GradientBoostingRegressor_n_estimators200_learning_rate0.1_max_depth7,-2.622695137115021,0.04337854393995217
33,0,GradientBoostingRegressor_n_estimators200_learning_rate0.1_max_depth7,-1.7232047213371753,0.1850296424066682
21,0,GradientBoostingRegressor_n_estimators200_learning_rate0.2_max_depth3,-1.9037318159389094,0.07352202115349132
27,0,GradientBoostingRegressor_n_estimators200_learning_rate0.2_max_depth3,-6.358338063383741,0.1123496423135373
28,0,GradientBoostingRegressor_n_estimators200_learning_rate0.2_max_depth3,-4.165582780803139,0.13606110800230803
32,0,GradientBoostingRegressor_n_estimators200_learning_rate0.2_max_depth3,-12.551016305782314,0.1622613369336695
33,0,GradientBoostingRegressor_n_estimators200_learning_rate0.2_max_depth3,-1.4663316611643817,0.16757626106692802
21,0,GradientBoostingRegressor_n_estimators200_learning_rate0.2_max_depth5,-2.0084112225019184,0.07617248684092669
27,0,GradientBoostingRegressor_n_estimators200_learning_rate0.2_max_depth5,-5.798691126022967,0.103804759937552
28,0,GradientBoostingRegressor_n_estimators200_learning_rate0.2_max_depth5,-4.090831572890307,0.13409216614139577
32,0,GradientBoostingRegressor_n_estimators200_learning_rate0.2_max_depth5,-4.572800504838841,0.06672931682577407
33,0,GradientBoostingRegressor_n_estimators200_learning_rate0.2_max_depth5,-2.1722716554847117,0.2155417422098653
21,0,GradientBoostingRegressor_n_estimators200_learning_rate0.2_max_depth7,-2.393596219357437,0.08592530882378667
27,0,GradientBoostingRegressor_n_estimators200_learning_rate0.2_max_depth7,-4.964001243974733,0.0910604270619673
28,0,GradientBoostingRegressor_n_estimators200_learning_rate0.2_max_depth7,-3.488197260227108,0.11821881829652478
32,0,GradientBoostingRegressor_n_estimators200_learning_rate0.2_max_depth7,-3.1333467935044164,0.049493142181397685
33,0,GradientBoostingRegressor_n_estimators200_learning_rate0.2_max_depth7,-2.0886036427645522,0.20985687307270914
21,0,DecisionTreeRegressor_max_depth10_min_samples_split2_min_samples_leaf1,-9.483764745293701,0.2654472321241138
27,0,DecisionTreeRegressor_max_depth10_min_samples_split2_min_samples_leaf1,-2.742709964856621,0.05714498602984671
28,0,DecisionTreeRegressor_max_depth10_min_samples_split2_min_samples_leaf1,-4.699064757069379,0.1501129878908266
32,0,DecisionTreeRegressor_max_depth10_min_samples_split2_min_samples_leaf1,-4.7504964698197245,0.06885706755641215
33,0,DecisionTreeRegressor_max_depth10_min_samples_split2_min_samples_leaf1,-5.2920311826786595,0.4275155189841822
21,0,DecisionTreeRegressor_max_depth10_min_samples_split2_min_samples_leaf2,-2.8338051778425832,0.0970713286387179
27,0,DecisionTreeRegressor_max_depth10_min_samples_split2_min_samples_leaf2,-2.6146601882324787,0.055189877895628264
28,0,DecisionTreeRegressor_max_depth10_min_samples_split2_min_samples_leaf2,-3.5883739938706407,0.12085746681963913
32,0,DecisionTreeRegressor_max_depth10_min_samples_split2_min_samples_leaf2,-4.653219678259583,0.0676922647183821
33,0,DecisionTreeRegressor_max_depth10_min_samples_split2_min_samples_leaf2,-2.0561076399871365,0.20764891429295243
21,0,DecisionTreeRegressor_max_depth10_min_samples_split2_min_samples_leaf4,-2.263371386594052,0.08262803706591133
27,0,DecisionTreeRegressor_max_depth10_min_samples_split2_min_samples_leaf4,-2.7925087730570604,0.05790533140141924
28,0,DecisionTreeRegressor_max_depth10_min_samples_split2_min_samples_leaf4,-4.439959485968381,0.14328817222699577
32,0,DecisionTreeRegressor_max_depth10_min_samples_split2_min_samples_leaf4,-6.959681864008975,0.0953100927396616
33,0,DecisionTreeRegressor_max_depth10_min_samples_split2_min_samples_leaf4,-1.6436011161348216,0.17962093167351378
21,0,DecisionTreeRegressor_max_depth10_min_samples_split5_min_samples_leaf1,-11.55053331980127,0.31777747902233955
27,0,DecisionTreeRegressor_max_depth10_min_samples_split5_min_samples_leaf1,-2.5166463535388064,0.053693368877592136
28,0,DecisionTreeRegressor_max_depth10_min_samples_split5_min_samples_leaf1,-3.985173637891175,0.1313091431379424
32,0,DecisionTreeRegressor_max_depth10_min_samples_split5_min_samples_leaf1,-5.273880971151575,0.07512413026227208
33,0,DecisionTreeRegressor_max_depth10_min_samples_split5_min_samples_leaf1,-5.378942873036498,0.43342078158227787
21,0,DecisionTreeRegressor_max_depth10_min_samples_split5_min_samples_leaf2,-1.5597265592851217,0.06481186354947928
27,0,DecisionTreeRegressor_max_depth10_min_samples_split5_min_samples_leaf2,-1.844701160117125,0.043433878013630516
28,0,DecisionTreeRegressor_max_depth10_min_samples_split5_min_samples_leaf2,-3.66255795859656,0.1228114675326126
32,0,DecisionTreeRegressor_max_depth10_min_samples_split5_min_samples_leaf2,-3.2337139684565486,0.05069494960487775
33,0,DecisionTreeRegressor_max_depth10_min_samples_split5_min_samples_leaf2,-2.7823742318808478,0.25699549728654314
21,0,DecisionTreeRegressor_max_depth10_min_samples_split5_min_samples_leaf4,-2.2633713865940517,0.08262803706591132
27,0,DecisionTreeRegressor_max_depth10_min_samples_split5_min_samples_leaf4,-2.806865273623324,0.05812453140141926
28,0,DecisionTreeRegressor_max_depth10_min_samples_split5_min_samples_leaf4,-4.443297070856983,0.14337608399170168
32,0,DecisionTreeRegressor_max_depth10_min_samples_split5_min_samples_leaf4,-6.959681864008975,0.0953100927396616
33,0,DecisionTreeRegressor_max_depth10_min_samples_split5_min_samples_leaf4,-1.8570257358507165,0.194122184832116
21,0,DecisionTreeRegressor_max_depth10_min_samples_split10_min_samples_leaf1,-8.822026321312867,0.2486921219796649
27,0,DecisionTreeRegressor_max_depth10_min_samples_split10_min_samples_leaf1,-1.8685753098118654,0.04379839676170098
28,0,DecisionTreeRegressor_max_depth10_min_samples_split10_min_samples_leaf1,-3.7295236356101897,0.12457533902576917
32,0,DecisionTreeRegressor_max_depth10_min_samples_split10_min_samples_leaf1,-7.08840601082578,0.0968514496155461
33,0,DecisionTreeRegressor_max_depth10_min_samples_split10_min_samples_leaf1,-2.403796542358183,0.23127282797465773
21,0,DecisionTreeRegressor_max_depth10_min_samples_split10_min_samples_leaf2,-1.6934768927895667,0.06819840041738927
27,0,DecisionTreeRegressor_max_depth10_min_samples_split10_min_samples_leaf2,-2.195655208013582,0.0487923654071172
28,0,DecisionTreeRegressor_max_depth10_min_samples_split10_min_samples_leaf2,-3.6281909841485422,0.12190624370395538
32,0,DecisionTreeRegressor_max_depth10_min_samples_split10_min_samples_leaf2,-3.196529074240771,0.05024969365410344
33,0,DecisionTreeRegressor_max_depth10_min_samples_split10_min_samples_leaf2,-1.2619619539373166,0.15369024891709182
21,0,DecisionTreeRegressor_max_depth10_min_samples_split10_min_samples_leaf4,-2.2149810555020277,0.08140280168892391
27,0,DecisionTreeRegressor_max_depth10_min_samples_split10_min_samples_leaf4,-3.5373836330846036,0.06927833755737144
28,0,DecisionTreeRegressor_max_depth10_min_samples_split10_min_samples_leaf4,-4.144527651628415,0.1355065172956619
32,0,DecisionTreeRegressor_max_depth10_min_samples_split10_min_samples_leaf4,-6.757890821598653,0.09289382494218532
33,0,DecisionTreeRegressor_max_depth10_min_samples_split10_min_samples_leaf4,-1.5933353992649404,0.17620559989736218
21,0,DecisionTreeRegressor_max_depth20_min_samples_split2_min_samples_leaf1,-10.17328810635218,0.2829058523931402
27,0,DecisionTreeRegressor_max_depth20_min_samples_split2_min_samples_leaf1,-7.369615364558895,0.12779017278225854
28,0,DecisionTreeRegressor_max_depth20_min_samples_split2_min_samples_leaf1,-4.529444414487676,0.14564519931193382
32,0,DecisionTreeRegressor_max_depth20_min_samples_split2_min_samples_leaf1,-17.65906966073739,0.2234257210507379
33,0,DecisionTreeRegressor_max_depth20_min_samples_split2_min_samples_leaf1,-5.26191161920262,0.42546902867967074
21,0,DecisionTreeRegressor_max_depth20_min_samples_split2_min_samples_leaf2,-2.9802618410135553,0.10077958772401646
27,0,DecisionTreeRegressor_max_depth20_min_samples_split2_min_samples_leaf2,-3.628443318681758,0.0706686682295829
28,0,DecisionTreeRegressor_max_depth20_min_samples_split2_min_samples_leaf2,-4.846851049710472,0.15400566904173718
32,0,DecisionTreeRegressor_max_depth20_min_samples_split2_min_samples_leaf2,-9.995440009118415,0.13166058956716112
33,0,DecisionTreeRegressor_max_depth20_min_samples_split2_min_samples_leaf2,-3.2272787354282153,0.2872247784535
21,0,DecisionTreeRegressor_max_depth20_min_samples_split2_min_samples_leaf4,-2.529669309427087,0.08937065751322369
27,0,DecisionTreeRegressor_max_depth20_min_samples_split2_min_samples_leaf4,-3.828918597676454,0.07372959390243833
28,0,DecisionTreeRegressor_max_depth20_min_samples_split2_min_samples_leaf4,-4.728377196324139,0.15088507559757575
32,0,DecisionTreeRegressor_max_depth20_min_samples_split2_min_samples_leaf4,-7.089685328879822,0.09686676830848603
33,0,DecisionTreeRegressor_max_depth20_min_samples_split2_min_samples_leaf4,-1.8162330014332309,0.19135050005832077
21,0,DecisionTreeRegressor_max_depth20_min_samples_split5_min_samples_leaf1,-11.887746617832857,0.326315665329707
27,0,DecisionTreeRegressor_max_depth20_min_samples_split5_min_samples_leaf1,-5.499018775347043,0.09922925917641753
28,0,DecisionTreeRegressor_max_depth20_min_samples_split5_min_samples_leaf1,-4.122560014129846,0.13492789118025897
32,0,DecisionTreeRegressor_max_depth20_min_samples_split5_min_samples_leaf1,-12.128765988601437,0.15720526590251008
33,0,DecisionTreeRegressor_max_depth20_min_samples_split5_min_samples_leaf1,-1.6533978914964345,0.18028657896315556
21,0,DecisionTreeRegressor_max_depth20_min_samples_split5_min_samples_leaf2,-2.5774062331306613,0.09057934872054237
27,0,DecisionTreeRegressor_max_depth20_min_samples_split5_min_samples_leaf2,-3.0997670553965264,0.06259665678241658
28,0,DecisionTreeRegressor_max_depth20_min_samples_split5_min_samples_leaf2,-4.321599483871166,0.14017057761824211
32,0,DecisionTreeRegressor_max_depth20_min_samples_split5_min_samples_leaf2,-5.485763667695949,0.07766123661935989
33,0,DecisionTreeRegressor_max_depth20_min_samples_split5_min_samples_leaf2,-1.5166411616587117,0.17099456774552144
21,0,DecisionTreeRegressor_max_depth20_min_samples_split5_min_samples_leaf4,-2.5096269252320322,0.08886318757861518
27,0,DecisionTreeRegressor_max_depth20_min_samples_split5_min_samples_leaf4,-3.7949616314648296,0.07321112723577168
28,0,DecisionTreeRegressor_max_depth20_min_samples_split5_min_samples_leaf4,-4.7112454857175665,0.15043382747591796
32,0,DecisionTreeRegressor_max_depth20_min_samples_split5_min_samples_leaf4,-6.725556546706126,0.0925066508325502
33,0,DecisionTreeRegressor_max_depth20_min_samples_split5_min_samples_leaf4,-1.6033534174257302,0.17688627965066558
21,0,DecisionTreeRegressor_max_depth20_min_samples_split10_min_samples_leaf1,-9.164289682419541,0.2573581750694243
27,0,DecisionTreeRegressor_max_depth20_min_samples_split10_min_samples_leaf1,-3.482950163588791,0.06844722857935757
28,0,DecisionTreeRegressor_max_depth20_min_samples_split10_min_samples_leaf1,-3.9118611932708696,0.1293780982067748
32,0,DecisionTreeRegressor_max_depth20_min_samples_split10_min_samples_leaf1,-8.284251465927259,0.11117063261498066
33,0,DecisionTreeRegressor_max_depth20_min_samples_split10_min_samples_leaf1,-1.5546680430485842,0.17357832511428584
21,0,DecisionTreeRegressor_max_depth20_min_samples_split10_min_samples_leaf2,-2.2648384859112376,0.08266518378395199
27,0,DecisionTreeRegressor_max_depth20_min_samples_split10_min_samples_leaf2,-3.2353449184143965,0.0646667063349764
28,0,DecisionTreeRegressor_max_depth20_min_samples_split10_min_samples_leaf2,-3.656779564826052,0.12265926502376678
32,0,DecisionTreeRegressor_max_depth20_min_samples_split10_min_samples_leaf2,-7.320623798049571,0.09963205055088942
33,0,DecisionTreeRegressor_max_depth20_min_samples_split10_min_samples_leaf2,-2.376009368711769,0.2293848131798084
21,0,DecisionTreeRegressor_max_depth20_min_samples_split10_min_samples_leaf4,-2.4762449087953904,0.08801796030758106
27,0,DecisionTreeRegressor_max_depth20_min_samples_split10_min_samples_leaf4,-4.262660915527237,0.0803521211425596
28,0,DecisionTreeRegressor_max_depth20_min_samples_split10_min_samples_leaf4,-4.399291004883699,0.14221696713127713
32,0,DecisionTreeRegressor_max_depth20_min_samples_split10_min_samples_leaf4,-6.8721862650045455,0.0942624109606785
33,0,DecisionTreeRegressor_max_depth20_min_samples_split10_min_samples_leaf4,-1.5398409692216157,0.17257089142902324
21,0,DecisionTreeRegressor_max_depth30_min_samples_split2_min_samples_leaf1,-10.325538326986452,0.28676080341880067
27,0,DecisionTreeRegressor_max_depth30_min_samples_split2_min_samples_leaf1,-6.052532873054186,0.10768050324229579
28,0,DecisionTreeRegressor_max_depth30_min_samples_split2_min_samples_leaf1,-4.469835504829179,0.14407510458320633
32,0,DecisionTreeRegressor_max_depth30_min_samples_split2_min_samples_leaf1,-5.668417994482588,0.07984835931129206
33,0,DecisionTreeRegressor_max_depth30_min_samples_split2_min_samples_leaf1,-2.9102225655928082,0.2656822226302759
21,0,DecisionTreeRegressor_max_depth30_min_samples_split2_min_samples_leaf2,-3.192151784782334,0.10614460691844334
27,0,DecisionTreeRegressor_max_depth30_min_samples_split2_min_samples_leaf2,-3.4550429537819634,0.06802113167911213
28,0,DecisionTreeRegressor_max_depth30_min_samples_split2_min_samples_leaf2,-4.560982528898153,0.14647591115473696
32,0,DecisionTreeRegressor_max_depth30_min_samples_split2_min_samples_leaf2,-10.35277376791859,0.13593934269726465
33,0,DecisionTreeRegressor_max_depth30_min_samples_split2_min_samples_leaf2,-1.7224586500142758,0.18497895018033486
21,0,DecisionTreeRegressor_max_depth30_min_samples_split2_min_samples_leaf4,-2.529834147119294,0.089374831176999
27,0,DecisionTreeRegressor_max_depth30_min_samples_split2_min_samples_leaf4,-3.794961631464828,0.07321112723577167
28,0,DecisionTreeRegressor_max_depth30_min_samples_split2_min_samples_leaf4,-4.754389088486943,0.15157022711272722
32,0,DecisionTreeRegressor_max_depth30_min_samples_split2_min_samples_leaf4,-6.725556546706127,0.09250665083255022
33,0,DecisionTreeRegressor_max_depth30_min_samples_split2_min_samples_leaf4,-1.6059258269720522,0.17706106343197667
21,0,DecisionTreeRegressor_max_depth30_min_samples_split5_min_samples_leaf1,-11.702727808746213,0.3216310189306168
27,0,DecisionTreeRegressor_max_depth30_min_samples_split5_min_samples_leaf1,-5.038673104347335,0.09220054276900379
28,0,DecisionTreeRegressor_max_depth30_min_samples_split5_min_samples_leaf1,-4.160313285378126,0.13592230984214596
32,0,DecisionTreeRegressor_max_depth30_min_samples_split5_min_samples_leaf1,-7.9888049888342305,0.10763292449894794
33,0,DecisionTreeRegressor_max_depth30_min_samples_split5_min_samples_leaf1,-4.988126233069035,0.40686653005165935
21,0,DecisionTreeRegressor_max_depth30_min_samples_split5_min_samples_leaf2,-2.7354141774611227,0.09458008438136217
27,0,DecisionTreeRegressor_max_depth30_min_samples_split5_min_samples_leaf2,-4.273794768564449,0.0805221166490894
28,0,DecisionTreeRegressor_max_depth30_min_samples_split5_min_samples_leaf2,-4.399516966354947,0.14222291894145006
32,0,DecisionTreeRegressor_max_depth30_min_samples_split5_min_samples_leaf2,-5.3079634549607615,0.07553223761482089
33,0,DecisionTreeRegressor_max_depth30_min_samples_split5_min_samples_leaf2,-2.8937266430526103,0.2645613981014164
21,0,DecisionTreeRegressor_max_depth30_min_samples_split5_min_samples_leaf4,-2.5348433351686133,0.08950166301033233
27,0,DecisionTreeRegressor_max_depth30_min_samples_split5_min_samples_leaf4,-3.7667232506521184,0.07277997390243834
28,0,DecisionTreeRegressor_max_depth30_min_samples_split5_min_samples_leaf4,-4.754389088486943,0.15157022711272722
32,0,DecisionTreeRegressor_max_depth30_min_samples_split5_min_samples_leaf4,-6.90486837843728,0.09465375012666788
33,0,DecisionTreeRegressor_max_depth30_min_samples_split5_min_samples_leaf4,-1.6028083817173364,0.1768492468997186
21,0,DecisionTreeRegressor_max_depth30_min_samples_split10_min_samples_leaf1,-7.440623203322776,0.21371521787823497
27,0,DecisionTreeRegressor_max_depth30_min_samples_split10_min_samples_leaf1,-3.4783483586523207,0.06837696663513108
28,0,DecisionTreeRegressor_max_depth30_min_samples_split10_min_samples_leaf1,-3.793016102554205,0.126247726395943
32,0,DecisionTreeRegressor_max_depth30_min_samples_split10_min_samples_leaf1,-4.423927547052051,0.06494669590505046
33,0,DecisionTreeRegressor_max_depth30_min_samples_split10_min_samples_leaf1,-2.3394478573837456,0.2269006211857707
21,0,DecisionTreeRegressor_max_depth30_min_samples_split10_min_samples_leaf2,-2.8704205740161255,0.09799842456308588
27,0,DecisionTreeRegressor_max_depth30_min_samples_split10_min_samples_leaf2,-3.4571162589486475,0.0680527876171619
28,0,DecisionTreeRegressor_max_depth30_min_samples_split10_min_samples_leaf2,-3.656779564826052,0.12265926502376678
32,0,DecisionTreeRegressor_max_depth30_min_samples_split10_min_samples_leaf2,-7.320623798049571,0.09963205055088942
33,0,DecisionTreeRegressor_max_depth30_min_samples_split10_min_samples_leaf2,-1.3161723375097583,0.15737360324170238
21,0,DecisionTreeRegressor_max_depth30_min_samples_split10_min_samples_leaf4,-2.371501255945982,0.0853658679145382
27,0,DecisionTreeRegressor_max_depth30_min_samples_split10_min_samples_leaf4,-4.2770174160935,0.08057132114255962
28,0,DecisionTreeRegressor_max_depth30_min_samples_split10_min_samples_leaf4,-4.3645478144289696,0.1413018337979438
32,0,DecisionTreeRegressor_max_depth30_min_samples_split10_min_samples_leaf4,-7.145081480428686,0.09753008782699799
33,0,DecisionTreeRegressor_max_depth30_min_samples_split10_min_samples_leaf4,-1.544680381552808,0.1728997079612813
21,0,DecisionTreeRegressor_max_depthNone_min_samples_split2_min_samples_leaf1,-12.435935025751423,0.34019570738519395
27,0,DecisionTreeRegressor_max_depthNone_min_samples_split2_min_samples_leaf1,-7.216431849931762,0.12545131407144053
28,0,DecisionTreeRegressor_max_depthNone_min_samples_split2_min_samples_leaf1,-5.6522818415056095,0.17522066270287526
32,0,DecisionTreeRegressor_max_depthNone_min_samples_split2_min_samples_leaf1,-7.330340879468821,0.09974840393624458
33,0,DecisionTreeRegressor_max_depthNone_min_samples_split2_min_samples_leaf1,-2.3266692690033093,0.226032372970729
21,0,DecisionTreeRegressor_max_depthNone_min_samples_split2_min_samples_leaf2,-3.1897474649060396,0.10608372992703717
27,0,DecisionTreeRegressor_max_depthNone_min_samples_split2_min_samples_leaf2,-3.930465703218135,0.07528005011786486
28,0,DecisionTreeRegressor_max_depthNone_min_samples_split2_min_samples_leaf2,-4.634325007618256,0.14840774718210215
32,0,DecisionTreeRegressor_max_depthNone_min_samples_split2_min_samples_leaf2,-5.6876916499083885,0.08007914414885844
33,0,DecisionTreeRegressor_max_depthNone_min_samples_split2_min_samples_leaf2,-1.9182119267310371,0.1982795142205774
21,0,DecisionTreeRegressor_max_depthNone_min_samples_split2_min_samples_leaf4,-2.529834147119294,0.089374831176999
27,0,DecisionTreeRegressor_max_depthNone_min_samples_split2_min_samples_leaf4,-3.828918597676455,0.07372959390243834
28,0,DecisionTreeRegressor_max_depthNone_min_samples_split2_min_samples_leaf4,-4.7283771963241366,0.15088507559757566
32,0,DecisionTreeRegressor_max_depthNone_min_samples_split2_min_samples_leaf4,-6.910373497148671,0.09471966901436842
33,0,DecisionTreeRegressor_max_depthNone_min_samples_split2_min_samples_leaf4,-1.6156021538930725,0.17771852678608221
21,0,DecisionTreeRegressor_max_depthNone_min_samples_split5_min_samples_leaf1,-12.122299325108706,0.3322545020402066
27,0,DecisionTreeRegressor_max_depthNone_min_samples_split5_min_samples_leaf1,-5.598081281361114,0.10074177966969936
28,0,DecisionTreeRegressor_max_depthNone_min_samples_split5_min_samples_leaf1,-4.49268509706995,0.14467696132805105
32,0,DecisionTreeRegressor_max_depthNone_min_samples_split5_min_samples_leaf1,-7.512342619821993,0.10192771248754187
33,0,DecisionTreeRegressor_max_depthNone_min_samples_split5_min_samples_leaf1,-3.119198893874267,0.2798812341810455
21,0,DecisionTreeRegressor_max_depthNone_min_samples_split5_min_samples_leaf2,-2.790967553657245,0.09598668690485263
27,0,DecisionTreeRegressor_max_depthNone_min_samples_split5_min_samples_leaf2,-3.6960212968680555,0.07170047209780735
28,0,DecisionTreeRegressor_max_depthNone_min_samples_split5_min_samples_leaf2,-4.260779138560291,0.13856857375474116
32,0,DecisionTreeRegressor_max_depthNone_min_samples_split5_min_samples_leaf2,-5.353131296620764,0.0760730822429122
33,0,DecisionTreeRegressor_max_depthNone_min_samples_split5_min_samples_leaf2,-2.904460335124408,0.26529070471218513
21,0,DecisionTreeRegressor_max_depthNone_min_samples_split5_min_samples_leaf4,-2.615184261847907,0.09153588231336261
27,0,DecisionTreeRegressor_max_depthNone_min_samples_split5_min_samples_leaf4,-4.867689243518615,0.08958990223577167
28,0,DecisionTreeRegressor_max_depthNone_min_samples_split5_min_samples_leaf4,-4.754389088486943,0.15157022711272722
32,0,DecisionTreeRegressor_max_depthNone_min_samples_split5_min_samples_leaf4,-6.904868378437279,0.09465375012666787
33,0,DecisionTreeRegressor_max_depthNone_min_samples_split5_min_samples_leaf4,-1.5905596452499933,0.17601699976430193
21,0,DecisionTreeRegressor_max_depthNone_min_samples_split10_min_samples_leaf1,-9.249500558050613,0.2595157006943
27,0,DecisionTreeRegressor_max_depthNone_min_samples_split10_min_samples_leaf1,-3.2121257904089875,0.06431218868387512
28,0,DecisionTreeRegressor_max_depthNone_min_samples_split10_min_samples_leaf1,-4.002827446951652,0.1317741432982643
32,0,DecisionTreeRegressor_max_depthNone_min_samples_split10_min_samples_leaf1,-8.128354793400383,0.1093039089732323
33,0,DecisionTreeRegressor_max_depthNone_min_samples_split10_min_samples_leaf1,-2.31220019735534,0.22504926394040034
21,0,DecisionTreeRegressor_max_depthNone_min_samples_split10_min_samples_leaf2,-2.3359525931628085,0.08446578150753034
27,0,DecisionTreeRegressor_max_depthNone_min_samples_split10_min_samples_leaf2,-3.2353449184143974,0.06466670633497641
28,0,DecisionTreeRegressor_max_depthNone_min_samples_split10_min_samples_leaf2,-3.463545760561665,0.11756949942956875
32,0,DecisionTreeRegressor_max_depthNone_min_samples_split10_min_samples_leaf2,-7.379412392968872,0.10033599155374891
33,0,DecisionTreeRegressor_max_depthNone_min_samples_split10_min_samples_leaf2,-1.4922407010666636,0.1693366650316602
21,0,DecisionTreeRegressor_max_depthNone_min_samples_split10_min_samples_leaf4,-2.4568513706745945,0.0875269190509018
27,0,DecisionTreeRegressor_max_depthNone_min_samples_split10_min_samples_leaf4,-4.262660915527236,0.08035212114255959
28,0,DecisionTreeRegressor_max_depthNone_min_samples_split10_min_samples_leaf4,-4.3645478144289696,0.1413018337979438
32,0,DecisionTreeRegressor_max_depthNone_min_samples_split10_min_samples_leaf4,-6.872186265004546,0.09426241096067851
33,0,DecisionTreeRegressor_max_depthNone_min_samples_split10_min_samples_leaf4,-1.5429584144763315,0.17278270796128128
21,0,SVR_C0.1_gammascale_kernellinear,-0.10180683336062168,0.027897571278705582
27,0,SVR_C0.1_gammascale_kernellinear,-0.37088985058200685,0.020931218848257327
28,0,SVR_C0.1_gammascale_kernellinear,-0.25997932919860656,0.03318777200277736
32,0,SVR_C0.1_gammascale_kernellinear,-1.025848761473041,0.024257732486217164
33,0,SVR_C0.1_gammascale_kernellinear,-0.05873371361046553,0.07193624441758346
21,0,SVR_C0.1_gammascale_kernelrbf,-0.23721026150582558,0.03132596423624459
27,0,SVR_C0.1_gammascale_kernelrbf,-0.4053201018624495,0.021456911794518092
28,0,SVR_C0.1_gammascale_kernelrbf,-0.15394279950491319,0.030394776840167573
